,state,catId,catName,category
515,MA,12,LGBT,7
516,MA,13,Movements & Politics,2
517,MA,14,Health & Wellbeing,5
518,MA,15,Hobbies & Crafts,1
519,MA,16,Language & Ethnic Identity,6
520,MA,18,Book Clubs,4
521,MA,20,Movies & Film,4
522,MA,21,Music,3
523,MA,22,New Age & Spirituality,2
524,MA,23,Outdoors & Adventure,6
525,MA,25,Parents & Family,1
526,MA,26,Pets & Animals,3
527,MA,27,Photography,5
528,MA,28,Religion & Beliefs,1
529,MA,29,Sci-Fi & Fantasy,2
530,MA,30,Singles,1
531,MA,31,Socializing,18
532,MA,32,Sports & Recreation,3
533,MA,33,Support,1
534,MA,34,Tech,65
535,MA,36,Writing,1
536,MB,1,Arts & Culture,7
537,MB,2,Career & Business,27
538,MB,4,Community & Environment,2
539,MB,5,Dancing,3
540,MB,6,Education & Learning,10
541,MB,9,Fitness,5
542,MB,10,Food & Drink,4
543,MB,11,Games,6
544,MB,12,LGBT,1
545,MB,13,Movements & Politics,3
546,MB,14,Health & Wellbeing,21
547,MB,15,Hobbies & Crafts,2
548,MB,16,Language & Ethnic Identity,7
549,MB,18,Book Clubs,1
550,MB,20,Movies & Film,1
551,MB,21,Music,3
552,MB,22,New Age & Spirituality,11
553,MB,23,Outdoors & Adventure,11
554,MB,24,Paranormal,1
555,MB,25,Parents & Family,3
556,MB,26,Pets & Animals,1
557,MB,27,Photography,1
558,MB,28,Religion & Beliefs,7
559,MB,29,Sci-Fi & Fantasy,1
560,MB,30,Singles,2
561,MB,31,Socializing,11
562,MB,32,Sports & Recreation,3
563,MB,33,Support,1
564,MB,34,Tech,33
565,MB,36,Writing,5
566,MD,1,Arts & Culture,8
567,MD,2,Career & Business,32
568,MD,3,Cars & Motorcycles,1
569,MD,4,Community & Environment,4
570,MD,5,Dancing,6
571,MD,6,Education & Learning,3
572,MD,8,Fashion & Beauty,1
573,MD,9,Fitness,6
574,MD,10,Food & Drink,9
575,MD,11,Games,4
576,MD,12,LGBT,6
577,MD,13,Movements & Politics,2
578,MD,14,Health & Wellbeing,9
579,MD,15,Hobbies & Crafts,5
580,MD,16,Language & Ethnic Identity,9
581,MD,18,Book Clubs,6
582,MD,20,Movies & Film,3
583,MD,21,Music,5
584,MD,22,New Age & Spirituality,7
585,MD,23,Outdoors & Adventure,11
586,MD,25,Parents & Family,1
587,MD,26,Pets & Animals,4
588,MD,27,Photography,3
589,MD,28,Religion & Beliefs,7
590,MD,30,Singles,3
591,MD,31,Socializing,20
592,MD,32,Sports & Recreation,3
593,MD,33,Support,3
594,MD,34,Tech,20
595,MD,36,Writing,2
596,ME,1,Arts & Culture,3
597,ME,2,Career & Business,12
598,ME,3,Cars & Motorcycles,1
599,ME,4,Community & Environment,6
600,ME,5,Dancing,3
601,ME,6,Education & Learning,2
602,ME,9,Fitness,3
603,ME,10,Food & Drink,6
604,ME,11,Games,5
605,ME,12,LGBT,7
606,ME,13,Movements & Politics,3
607,ME,14,Health & Wellbeing,29
608,ME,15,Hobbies & Crafts,3
609,ME,16,Language & Ethnic Identity,6
610,ME,17,Lifestyle,1
611,ME,18,Book Clubs,1
612,ME,20,Movies & Film,2
613,ME,21,Music,7
614,ME,22,New Age & Spirituality,27
615,ME,23,Outdoors & Adventure,23
616,ME,24,Paranormal,1
617,ME,25,Parents & Family,5
618,ME,26,Pets & Animals,2
619,ME,27,Photography,2
620,ME,28,Religion & Beliefs,7
621,ME,29,Sci-Fi & Fantasy,2
622,ME,31,Socializing,10
623,ME,32,Sports & Recreation,4
624,ME,33,Support,3
625,ME,34,Tech,14
626,MI,1,Arts & Culture,4
627,MI,2,Career & Business,16
628,MI,4,Community & Environment,5
629,MI,5,Dancing,3
630,MI,6,Education & Learning,5
631,MI,9,Fitness,6
632,MI,10,Food & Drink,11
633,MI,11,Games,11
634,MI,13,Movements & Politics,4
635,MI,14,Health & Wellbeing,16
636,MI,15,Hobbies & Crafts,5
637,MI,16,Language & Ethnic Identity,5
638,MI,17,Lifestyle,1
639,MI,18,Book Clubs,3
640,MI,20,Movies & Film,1
641,MI,21,Music,4
642,MI,22,New Age & Spirituality,9
643,MI,23,Outdoors & Adventure,7
644,MI,25,Parents & Family,9
645,MI,26,Pets & Animals,1
646,MI,27,Photography,2
647,MI,28,Religion & Beliefs,8
648,MI,30,Singles,1
649,MI,31,Socializing,17
650,MI,32,Sports & Recreation,6
651,MI,33,Support,3
652,MI,34,Tech,28
